source_address,connected_address,connection_type,transaction_count,first_seen,transaction_hashes,source_cluster,connected_cluster,same_cluster,cluster_confidence,risk_score
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,35wKw8fL1X77JjcofgY4TmKD399yCvRQ5q,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3DsnxCtWQ2fqBWVigTP8v47A8zuKCUVZ72,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3JvsvAvbaypUwYwbTnJAofmbpbNbXsEKTo,co_spending,2,,"0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,341c8de0ff5e6036674672c3f552208a13911a87f96a7e9d8cee3db31c5e58a4",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3LmpsRDpGgZgBDozHPdhRQjUQ7WTdGATBL,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,33F1dEhbXNnHvHP3CDuQWmu9qwy1wURWqQ,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,bc1qal8vw74ldvprep6r53p8gd598rpas3gg9jq7j3,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,368j6daTWbREVawWRcr22yLDxUDyWCK4NC,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3QDh1F5kkdKamqe4pMusTCR2tbjnKMPuEC,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3GyEAJvHbvFPaqXmeZ6ZY2VnM35nfnZFA1,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NFjvZeANosLmriRAD4cTHL6o4WNona2wH,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3LDuNWPt9xZeFKsd13oXscTMYH1vXLa8Gf,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3DXsNKRdN1AT27RASHGYiW1E8yNnMvm4zg,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Av1JQ8b4TnkZ263YHkh6TWwJXXGbMBmJB,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,362TjXCBzA5C5K8ipGJyE8JUVFDNgU4gee,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,36SUormZNXbQ5xtdzsQ7GsowhyVKGrVeBs,co_spending,3,,"065988c770d496f08ff9cfe5a4304301358892dbbdf270df78f6918f60cad914,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,7e064c8ac453a849503d1f7cdc49ea739183dc7543bf34b812c3756008bfaf31",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,36TxhPxH6wCsgKEL8jypc42JbjCqVLpX9k,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,36r5N81nBhondWmGKaeiNDeg8Rr8XSmU4J,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3PZQ697phr46nojYudMSA6BqRnV2kBTyVH,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3HhT5EWWwrrqxY9qv3ZbX7p8EJamDdH9nd,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3EjgkZipNXbF8CF25oQTAq9nP19LCbTor5,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Qn3Sj8rbk4o6ySpD9U499CCNyRAGVgcPS,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NLAiJLbkbnMsi81g8LavytimQummoDhoo,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NtGaAgPWkcvX6R1bjB1N8EHx7RKLHRxqE,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,38AzkK19uNiQw7SdaKPU6LdD4uG3n4MLyr,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3BnBxYtNvYcet96VLM7va6Kru6HXDTBN5o,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3DLifJSeyGPW83TeZRHrsZeKhib8VX1Re5,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,37goMEykTeVjeFMZPM3zkDFcwdSn6WX8C4,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3MtUk1r7YMhEneBWMFFDwdJmGZcZnS4bze,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NCrY3nt3qs69HCrvEDpbcue8MGnKoRFFU,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3HkYyNJAAjnh5hGvt6hNTs6jFudHhKQCkU,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3QMqFSB3Y26dx6fSAmFbJsB95skDg1tkeq,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,38AeoaTZRwMPBDw64nftCYy5Q8Gf5wLuNu,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3KoS9aJKe3rRnCmrB1cBRSnor9apL7tzon,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,36ujn27mPRTao16w7n4UJnhFx7Ayaasnvf,co_spending,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,35cqSHNfh3eMVYWiHWbJmiSkeFwQUL9sPT,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3LgCRnZsBVZjdAuJDDDDnkXuyhrRHD5GQn,shared_wallet_control,2,,"a4a4542427e3550124d0729ccff4551e8ecafbef380486554ea918c80cb157d7,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3QMd8YzPMf4yKnMtzunEY39Hki6EboTBm8,shared_wallet_control,2,,"065988c770d496f08ff9cfe5a4304301358892dbbdf270df78f6918f60cad914,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3KjMcZn4ijQZ5rmdjqjxxLKh6mek95GUNM,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3PfUXpFy4Wh5X9WBPEUjQiCCju1x8tWRpA,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3HjBcXxp4DohnCYoLgsv8FWryukVtjrXkg,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,31kPuskAT6TD13DqfuQ3SxsKozoq9F6GyM,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,36BhGaEQK2daSNK8rddDFsZn5uzAM6idup,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3PvEc6RLyH562EqLbsU4rwrfyqDjtXdft5,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3MCQK6WyNgkqt8ZeNSZckPH3xRjMUMzREb,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3LF1xyWriCZycAUfbeXBPbJsxQUkJskiMu,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3N5qWfnYSB5KhbYkN6WXpJ871XdJPxpddN,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Nb9F8hYoDh6m8534sDBrQgqhBixorht2Z,shared_wallet_control,2,,"0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,b685cdd42bfd0dae0268a0afeafebc6858f0ed116a4ad36b95de0f707ccab38c",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3EckY9szTdHd3xdBmrkQNYcBuvXHFxNTzE,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,31jX9skWx2K5P8Y5hiUfF7VLbzXqam9NJ8,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,39CGx9Np33iFgcPYW3Pqk51rjQAVdoVsgq,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Jaqx6ViFtSr9BHo8yUt7MeCprussT6Hep,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,34t1EavLxzgj3zxqzk7UjJd1GccDZG6wTE,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3CYbq9sL8VfD1b3XB8Z1qtbFQ7KbRrkqzs,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3FE6hmkTKfiKCPJfHKMr3WT96XKmxnh4pg,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,34BALc9GzR8rwR5QrRajGLotr9LEvQwYi8,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,bc1qy4zqg2vlf2el0gf8654062ll3ux4fuhurw8gty,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NDhtRGrbwxe7ZHp1JaetxB42qLimSPgLa,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3MrsPFtT5UmYevLF7QCZBCJN25WfksKHMi,shared_wallet_control,2,,"a4a4542427e3550124d0729ccff4551e8ecafbef380486554ea918c80cb157d7,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3HBXpwC8HeSgCXRMCbHJLEgorYnppSbBxq,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Mns9KgtFmYfs3FRpzdonZu47MqkXFsYSp,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,32Zg5hAroaWPtaiC35J3QsSebNYskFkwbf,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3QKYwxbm9i1EXG8ondnoqkjkiDG1qBbUMv,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3FpSJMDYatNSKdFHQATyGqyocD9CrWXQur,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3LnD7G6w3D2BdQu1brJ2mDTzKLTgJuzcXW,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3PLJ6btknxL1qzaotRasmRDsLAbYSksuhu,shared_wallet_control,2,,"a4a4542427e3550124d0729ccff4551e8ecafbef380486554ea918c80cb157d7,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875",1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3NpwN2dzpyHcPjDjDYhPdkBWhpsjEHk3u7,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
3CW2Nh5pfPXq7HFGjmYTKcxH7cWTeG3jKt,3Pc739eD2ordRCyugU5ahSZizhFW7bveMa,shared_wallet_control,1,,0f2102a5d45e2eb1a7cf8ca8321c2614ff41d4cd89446d8fd4b3d60d4da16875,1,1,True,high,"{'score': 0, 'level': 'Low', 'factors': [], 'category': 'Complex Transaction', 'timestamp': '2025-05-20T19:14:42.928059'}"
